Year,Sex,Overall Position,Finish Time (min)
2022,Male,1272.0,74.65
2022,Male,1274.0,74.667
2022,Male,1275.0,74.683
2022,Male,1275.0,74.683
2022,Male,1278.0,74.733
2022,Male,1278.0,74.733
2022,Male,1280.0,74.75
2022,Male,1280.0,74.75
2022,Male,1282.0,74.767
2022,Male,1286.0,74.8
2022,Male,1287.0,74.817
2022,Male,1289.0,74.833
2022,Male,1289.0,74.833
2022,Male,1291.0,74.85
2022,Male,1293.0,74.867
2022,Male,1293.0,74.867
2022,Male,1293.0,74.867
2022,Male,1296.0,74.883
2022,Male,1296.0,74.883
2022,Male,1299.0,74.917
2022,Male,1301.0,74.933
2022,Male,1302.0,74.95
2022,Male,1303.0,74.967
2022,Male,1303.0,74.967
2022,Male,1307.0,75.0
2022,Male,1307.0,75.0
2022,Male,1309.0,75.017
2022,Male,1310.0,75.033
2022,Male,1313.0,75.067
2022,Male,1314.0,75.083
2022,Male,1314.0,75.083
2022,Male,1314.0,75.083
2022,Male,1317.0,75.1
2022,Male,1318.0,75.117
2022,Male,1321.0,75.15
2022,Male,1323.0,75.167
2022,Male,1325.0,75.2
2022,Male,1327.0,75.217
2022,Male,1327.0,75.217
2022,Male,1331.0,75.267
2022,Male,1331.0,75.267
2022,Male,1334.0,75.283
2022,Male,1336.0,75.3
2022,Male,1337.0,75.317
2022,Male,1337.0,75.317
2022,Male,1340.0,75.35
2022,Male,1340.0,75.35
2022,Male,1342.0,75.367
2022,Male,1342.0,75.367
2022,Male,1346.0,75.383
2022,Male,1346.0,75.383
2022,Male,1346.0,75.383
2022,Male,1350.0,75.417
2022,Male,1350.0,75.417
2022,Male,1353.0,75.45
2022,Male,1353.0,75.45
2022,Male,1356.0,75.483
2022,Male,1357.0,75.5
2022,Male,1358.0,75.517
2022,Male,1360.0,75.533
2022,Male,1360.0,75.533
2022,Male,1362.0,75.567
2022,Male,1363.0,75.583
2022,Male,1363.0,75.583
2022,Male,1365.0,75.6
2022,Male,1365.0,75.6
2022,Male,1368.0,75.617
2022,Male,1370.0,75.667
2022,Male,1370.0,75.667
2022,Male,1375.0,75.7
2022,Male,1375.0,75.7
2022,Male,1375.0,75.7
2022,Male,1378.0,75.717
2022,Male,1378.0,75.717
2022,Male,1381.0,75.75
2022,Male,1381.0,75.75
2022,Male,1385.0,75.783
2022,Male,1385.0,75.783
2022,Male,1388.0,75.833
2022,Male,1389.0,75.85
2022,Male,1389.0,75.85
2022,Male,1389.0,75.85
2022,Male,1392.0,75.883
2022,Male,1393.0,75.9
2022,Male,1393.0,75.9
2022,Male,1396.0,75.917
2022,Male,1399.0,75.933
2022,Male,1401.0,75.95
2022,Male,1401.0,75.95
2022,Male,1401.0,75.95
2022,Male,1404.0,75.983
2022,Male,1405.0,76.05
2022,Male,1405.0,76.05
2022,Male,1407.0,76.067
2022,Male,1407.0,76.067
2022,Male,1409.0,76.083
2022,Male,1411.0,76.117
2022,Male,1411.0,76.117
2022,Male,1411.0,76.117
2022,Male,1414.0,76.133
2022,Male,1414.0,76.133
2022,Male,1414.0,76.133
2022,Male,1417.0,76.167
2022,Male,1419.0,76.183
2022,Male,1419.0,76.183
2022,Male,1421.0,76.2
2022,Male,1421.0,76.2
2022,Male,1425.0,76.217
2022,Male,1426.0,76.233
2022,Male,1427.0,76.25
2022,Male,1427.0,76.25
2022,Male,1427.0,76.25
2022,Male,1430.0,76.267
2022,Male,1430.0,76.267
2022,Male,1430.0,76.267
2022,Male,1436.0,76.317
2022,Male,1438.0,76.333
2022,Male,1438.0,76.333
2022,Male,1440.0,76.35
2022,Male,1441.0,76.367
2022,Male,1441.0,76.367
2022,Male,1441.0,76.367
2022,Male,1441.0,76.367
2022,Male,1445.0,76.383
2022,Male,1446.0,76.45
2022,Male,1448.0,76.5
2022,Male,1449.0,76.517
2022,Male,1449.0,76.517
2022,Male,1453.0,76.567
2022,Male,1454.0,76.583
2022,Male,1454.0,76.583
2022,Male,1454.0,76.583
2022,Male,1454.0,76.583
2022,Male,1454.0,76.583
2022,Male,1460.0,76.617
2022,Male,1460.0,76.617
2022,Male,1463.0,76.633
2022,Male,1465.0,76.667
2022,Male,1465.0,76.667
2022,Male,1465.0,76.667
2022,Male,1468.0,76.683
2022,Male,1470.0,76.7
2022,Male,1470.0,76.7
2022,Male,1472.0,76.717
2022,Male,1474.0,76.733
2022,Male,1474.0,76.733
2022,Male,1474.0,76.733
2022,Male,1477.0,76.75
2022,Male,1479.0,76.783
2022,Male,1480.0,76.8
2022,Male,1483.0,76.833
2022,Male,1483.0,76.833
2022,Male,1483.0,76.833
2022,Male,1486.0,76.85
2022,Male,1488.0,76.867
2022,Male,1488.0,76.867
2022,Male,1491.0,76.883
2022,Male,1491.0,76.883
2022,Male,1493.0,76.917
2022,Male,1494.0,76.933
2022,Male,1494.0,76.933
2022,Male,1496.0,76.967
2022,Male,1498.0,76.983
2022,Male,1499.0,77.0
2022,Male,1501.0,77.033
2022,Male,1504.0,77.067
2022,Male,1504.0,77.067
2022,Male,1508.0,77.1
2022,Male,1509.0,77.15
2022,Male,1509.0,77.15
2022,Male,1512.0,77.183
2022,Male,1513.0,77.217
2022,Male,1513.0,77.217
2022,Male,1515.0,77.233
2022,Male,1516.0,77.25
2022,Male,1517.0,77.3
2022,Male,1518.0,77.317
2022,Male,1518.0,77.317
2022,Male,1518.0,77.317
2022,Male,1524.0,77.367
2022,Male,1525.0,77.383
2022,Male,1525.0,77.383
2022,Male,1528.0,77.417
2022,Male,1530.0,77.433
2022,Male,1531.0,77.45
2022,Male,1531.0,77.45
2022,Male,1533.0,77.467
2022,Male,1535.0,77.5
2022,Male,1536.0,77.533
2022,Male,1536.0,77.533
2022,Male,1538.0,77.55
2022,Male,1540.0,77.6
2022,Male,1541.0,77.633
2022,Male,1543.0,77.667
2022,Male,1551.0,77.733
2022,Male,1552.0,77.767
2022,Male,1552.0,77.767
2022,Male,1554.0,77.783
2022,Male,1555.0,77.8
2022,Male,1561.0,77.867
2022,Male,1563.0,77.883
2022,Male,1564.0,77.9
2022,Male,1564.0,77.9
2022,Male,1566.0,77.917
2022,Male,1569.0,77.967
2022,Male,1569.0,77.967
2022,Male,1569.0,77.967
2022,Male,1573.0,78.017
2022,Male,1573.0,78.017
2022,Male,1575.0,78.033
2022,Male,1579.0,78.067
2022,Male,1580.0,78.083
2022,Male,1580.0,78.083
2022,Male,1583.0,78.1
2022,Male,1585.0,78.117
2022,Male,1586.0,78.133
2022,Male,1588.0,78.167
2022,Male,1589.0,78.183
2022,Male,1592.0,78.2
2022,Male,1594.0,78.217
2022,Male,1595.0,78.267
2022,Male,1595.0,78.267
2022,Male,1600.0,78.3
2022,Male,1600.0,78.3
2022,Male,1602.0,78.333
2022,Male,1602.0,78.333
2022,Male,1605.0,78.367
2022,Male,1606.0,78.383
2022,Male,1606.0,78.383
2022,Male,1609.0,78.417
2022,Male,1609.0,78.417
2022,Male,1609.0,78.417
2022,Male,1614.0,78.467
2022,Male,1614.0,78.467
2022,Male,1616.0,78.5
2022,Male,1618.0,78.55
2022,Male,1623.0,78.583
2022,Male,1624.0,78.6
2022,Male,1625.0,78.617
2022,Male,1628.0,78.667
2022,Male,1629.0,78.683
2022,Male,1631.0,78.717
2022,Male,1631.0,78.717
2022,Male,1634.0,78.783
2022,Male,1634.0,78.783
2022,Male,1638.0,78.883
2022,Male,1639.0,78.9
2022,Male,1641.0,78.967
2022,Male,1643.0,79.017
2022,Male,1644.0,79.05
2022,Male,1647.0,79.1
2022,Male,1649.0,79.117
2022,Male,1649.0,79.117
2022,Male,1649.0,79.117
2022,Male,1649.0,79.117
2022,Male,1655.0,79.167
2022,Male,1655.0,79.167
2022,Male,1655.0,79.167
2022,Male,1658.0,79.183
2022,Male,1658.0,79.183
2022,Male,1664.0,79.25
2022,Male,1665.0,79.317
2022,Male,1667.0,79.367
2022,Male,1668.0,79.383
2022,Male,1670.0,79.433
2022,Male,1673.0,79.45
2022,Male,1673.0,79.45
2022,Male,1675.0,79.467
2022,Male,1676.0,79.517
2022,Male,1676.0,79.517
2022,Male,1678.0,79.567
2022,Male,1679.0,79.583
2022,Male,1679.0,79.583
2022,Male,1681.0,79.633
2022,Male,1681.0,79.633
2022,Male,1681.0,79.633
2022,Male,1685.0,79.667
2022,Male,1687.0,79.75
2022,Male,1691.0,79.8
2022,Male,1692.0,79.833
2022,Male,1693.0,79.85
2022,Male,1693.0,79.85
2022,Male,1696.0,79.883
2022,Male,1697.0,79.917
2022,Male,1699.0,80.033
2022,Male,1699.0,80.033
2022,Male,1703.0,80.067
2022,Male,1703.0,80.067
2022,Male,1707.0,80.1
2022,Male,1708.0,80.117
2022,Male,1712.0,80.167
2022,Male,1714.0,80.217
2022,Male,1715.0,80.233
2022,Male,1717.0,80.25
2022,Male,1719.0,80.3
2022,Male,1720.0,80.317
2022,Male,1722.0,80.333
2022,Male,1723.0,80.35
2022,Male,1724.0,80.483
2022,Male,1726.0,80.517
2022,Male,1727.0,80.55
2022,Male,1727.0,80.55
2022,Male,1729.0,80.567
2022,Male,1731.0,80.583
2022,Male,1731.0,80.583
2022,Male,1733.0,80.6
2022,Male,1735.0,80.617
2022,Male,1736.0,80.7
2022,Male,1739.0,80.783
2022,Male,1740.0,80.817
2022,Male,1741.0,80.867
2022,Male,1742.0,80.883
2022,Male,1743.0,80.9
2022,Male,1744.0,80.917
2022,Male,1745.0,80.933
2022,Male,1745.0,80.933
2022,Male,1745.0,80.933
2022,Male,1745.0,80.933
2022,Male,1751.0,81.017
2022,Male,1754.0,81.05
2022,Male,1756.0,81.15
2022,Male,1759.0,81.233
2022,Male,1760.0,81.25
2022,Male,1760.0,81.25
2022,Male,1760.0,81.25
2022,Male,1764.0,81.283
2022,Male,1767.0,81.35
2022,Male,1767.0,81.35
2022,Male,1771.0,81.367
2022,Male,1772.0,81.383
2022,Male,1774.0,81.417
2022,Male,1777.0,81.433
2022,Male,1777.0,81.433
2022,Male,1780.0,81.533
2022,Male,1782.0,81.6
2022,Male,1783.0,81.65
2022,Male,1783.0,81.65
2022,Male,1787.0,81.717
2022,Male,1788.0,81.767
2022,Male,1790.0,81.8
2022,Male,1791.0,81.817
2022,Male,1792.0,81.833
2022,Male,1793.0,81.883
2022,Male,1795.0,81.9
2022,Male,1796.0,81.917
2022,Male,1796.0,81.917
2022,Male,1798.0,81.95
2022,Male,1800.0,81.967
2022,Male,1801.0,81.983
2022,Male,1803.0,82.05
2022,Male,1805.0,82.15
2022,Male,1809.0,82.267
2022,Male,1812.0,82.317
2022,Male,1813.0,82.35
2022,Male,1815.0,82.517
2022,Male,1817.0,82.567
2022,Male,1821.0,82.717
2022,Male,1823.0,82.733
2022,Male,1824.0,82.75
2022,Male,1825.0,82.767
2022,Male,1826.0,82.85
2022,Male,1826.0,82.85
2022,Male,1828.0,82.9
2022,Male,1831.0,83.0
2022,Male,1831.0,83.0
2022,Male,1833.0,83.017
2022,Male,1834.0,83.083
2022,Male,1836.0,83.117
2022,Male,1837.0,83.133
2022,Male,1838.0,83.15
2022,Male,1841.0,83.217
2022,Male,1843.0,83.267
2022,Male,1845.0,83.367
2022,Male,1846.0,83.417
2022,Male,1850.0,83.633
2022,Male,1852.0,83.733
2022,Male,1853.0,83.75
2022,Male,1854.0,83.783
2022,Male,1855.0,83.8
2022,Male,1860.0,83.817
2022,Male,1862.0,84.217
2022,Male,1862.0,84.217
2022,Male,1864.0,84.233
2022,Male,1866.0,84.267
2022,Male,1869.0,84.483
2022,Male,1870.0,84.55
2022,Male,1871.0,84.567
2022,Male,1872.0,84.6
2022,Male,1873.0,84.65
2022,Male,1874.0,84.667
2022,Male,1876.0,84.717
2022,Male,1878.0,84.85
2022,Male,1879.0,84.933
2022,Male,1880.0,84.983
2022,Male,1881.0,85.05
2022,Male,1882.0,85.083
2022,Male,1884.0,85.117
2022,Male,1885.0,85.267
2022,Male,1887.0,85.317
2022,Male,1889.0,85.35
2022,Male,1891.0,85.433
2022,Male,1893.0,85.45
2022,Male,1896.0,85.533
2022,Male,1896.0,85.533
2022,Male,1899.0,85.633
2022,Male,1900.0,85.65
2022,Male,1900.0,85.65
2022,Male,1903.0,85.817
2022,Male,1904.0,86.017
2022,Male,1909.0,86.317
2022,Male,1909.0,86.317
2022,Male,1913.0,86.4
2022,Male,1914.0,86.417
2022,Male,1915.0,86.45
2022,Male,1917.0,86.533
2022,Male,1918.0,86.55
2022,Male,1919.0,86.917
2022,Male,1920.0,86.983
2022,Male,1923.0,87.15
2022,Male,1925.0,87.183
2022,Male,1926.0,87.2
2022,Male,1929.0,87.367
2022,Male,1930.0,87.433
2022,Male,1932.0,87.567
2022,Male,1932.0,87.567
2022,Male,1934.0,87.583
2022,Male,1935.0,87.6
2022,Male,1936.0,87.633
2022,Male,1937.0,87.65
2022,Male,1941.0,87.767
2022,Male,1945.0,88.367
2022,Male,1945.0,88.367
2022,Male,1947.0,88.383
2022,Male,1948.0,88.417
2022,Male,1950.0,88.517
2022,Male,1954.0,88.65
2022,Male,1954.0,88.65
2022,Male,1958.0,88.9
2022,Male,1959.0,88.95
2022,Male,1960.0,89.133
2022,Male,1961.0,89.167
2022,Male,1962.0,89.217
2022,Male,1963.0,89.267
2022,Male,1964.0,89.383
2022,Male,1965.0,89.417
2022,Male,1971.0,89.6
2022,Male,1972.0,89.683
2022,Male,1973.0,89.717
2022,Male,1974.0,89.767
2022,Male,1976.0,89.9
2022,Male,1978.0,90.033
2022,Male,1982.0,90.4
2022,Male,1983.0,90.533
2022,Male,1987.0,90.917
2022,Male,1988.0,91.083
2022,Male,1989.0,91.133
2022,Male,1991.0,91.283
2022,Male,1992.0,91.333
2022,Male,1994.0,91.633
2022,Male,1996.0,91.767
2022,Male,1999.0,91.867
2022,Male,2006.0,93.217
2022,Male,2007.0,93.267
2022,Male,2008.0,93.517
2022,Male,2010.0,93.75
2022,Male,2011.0,93.767
2022,Male,2013.0,94.0
2022,Male,2014.0,94.25
2022,Male,2015.0,94.333
2022,Male,2016.0,94.933
2022,Male,2017.0,95.533
2022,Male,2018.0,95.583
2022,Male,2018.0,95.583
2022,Male,2020.0,95.783
2022,Male,2021.0,96.383
2022,Male,2022.0,96.567
2022,Male,2024.0,97.217
2022,Male,2027.0,97.483
2022,Male,2028.0,97.617
2022,Male,2029.0,97.733
2022,Male,2030.0,97.767
2022,Male,2031.0,97.883
2022,Male,2034.0,97.967
2022,Male,2036.0,98.65
2022,Male,2037.0,98.9
2022,Male,2040.0,99.833
2022,Male,2044.0,100.15
2022,Male,2049.0,102.35
2022,Male,2050.0,102.767
2022,Male,2051.0,102.8
2022,Male,2058.0,106.467
2022,Male,2059.0,106.533
2022,Male,2060.0,114.233
2022,Male,2061.0,114.55
2022,Male,2064.0,139.6
2022,Female,2.0,48.233
2022,Female,7.0,48.983
2022,Female,11.0,51.017
2022,Female,15.0,52.333
2022,Female,24.0,52.917
2022,Female,25.0,52.933
2022,Female,30.0,53.267
2022,Female,37.0,54.45
2022,Female,38.0,54.467
2022,Female,42.0,54.833
2022,Female,49.0,55.2
2022,Female,52.0,55.383
2022,Female,54.0,55.467
2022,Female,62.0,56.417
2022,Female,63.0,56.517
2022,Female,67.0,56.833
2022,Female,68.0,56.867
2022,Female,86.0,57.983
2022,Female,93.0,58.35
2022,Female,97.0,58.683
2022,Female,104.0,58.95
2022,Female,112.0,59.35
2022,Female,133.0,60.15
2022,Female,135.0,60.2
2022,Female,142.0,60.4
2022,Female,144.0,60.55
2022,Female,145.0,60.567
2022,Female,147.0,60.683
2022,Female,151.0,60.8
2022,Female,158.0,61.05
2022,Female,159.0,61.1
2022,Female,166.0,61.383
2022,Female,184.0,62.083
2022,Female,185.0,62.1
2022,Female,196.0,62.317
2022,Female,197.0,62.383
2022,Female,197.0,62.383
2022,Female,202.0,62.467
2022,Female,209.0,62.6
2022,Female,211.0,62.65
2022,Female,218.0,62.867
2022,Female,224.0,63.017
2022,Female,226.0,63.1
2022,Female,228.0,63.117
2022,Female,231.0,63.217
2022,Female,234.0,63.267
2022,Female,238.0,63.3
2022,Female,241.0,63.35
2022,Female,243.0,63.383
2022,Female,250.0,63.533
2022,Female,261.0,63.783
2022,Female,269.0,63.933
2022,Female,273.0,63.95
2022,Female,278.0,64.083
2022,Female,282.0,64.15
2022,Female,288.0,64.283
2022,Female,289.0,64.367
2022,Female,290.0,64.4
2022,Female,290.0,64.4
2022,Female,294.0,64.467
2022,Female,308.0,64.667
2022,Female,329.0,65.083
2022,Female,338.0,65.217
2022,Female,351.0,65.45
2022,Female,357.0,65.517
2022,Female,357.0,65.517
2022,Female,361.0,65.567
2022,Female,364.0,65.633
2022,Female,366.0,65.65
2022,Female,368.0,65.683
2022,Female,371.0,65.767
2022,Female,378.0,65.867
2022,Female,387.0,66.117
2022,Female,387.0,66.117
2022,Female,398.0,66.233
2022,Female,404.0,66.35
2022,Female,408.0,66.383
2022,Female,410.0,66.4
2022,Female,416.0,66.517
2022,Female,418.0,66.6
2022,Female,422.0,66.633
2022,Female,431.0,66.7
2022,Female,438.0,66.8
2022,Female,438.0,66.8
2022,Female,448.0,66.967
2022,Female,449.0,66.983
2022,Female,457.0,67.033
2022,Female,465.0,67.117
2022,Female,467.0,67.133
2022,Female,468.0,67.15
2022,Female,475.0,67.267
2022,Female,475.0,67.267
2022,Female,481.0,67.333
2022,Female,483.0,67.4
2022,Female,495.0,67.517
2022,Female,499.0,67.567
2022,Female,499.0,67.567
2022,Female,505.0,67.6
2022,Female,505.0,67.6
2022,Female,516.0,67.683
2022,Female,523.0,67.75
2022,Female,529.0,67.783
2022,Female,544.0,67.983
2022,Female,544.0,67.983
2022,Female,548.0,68.017
2022,Female,553.0,68.083
2022,Female,555.0,68.117
2022,Female,560.0,68.183
2022,Female,563.0,68.233
2022,Female,564.0,68.25
2022,Female,570.0,68.283
2022,Female,580.0,68.4
2022,Female,580.0,68.4
2022,Female,605.0,68.667
2022,Female,614.0,68.717
2022,Female,626.0,68.867
2022,Female,628.0,68.9
2022,Female,635.0,69.017
2022,Female,638.0,69.033
2022,Female,639.0,69.05
2022,Female,657.0,69.217
2022,Female,658.0,69.233
2022,Female,658.0,69.233
2022,Female,662.0,69.283
2022,Female,662.0,69.283
2022,Female,666.0,69.3
2022,Female,668.0,69.333
2022,Female,675.0,69.383
2022,Female,678.0,69.433
2022,Female,682.0,69.45
2022,Female,687.0,69.467
2022,Female,689.0,69.483
2022,Female,700.0,69.617
2022,Female,702.0,69.633
2022,Female,702.0,69.633
2022,Female,702.0,69.633
2022,Female,705.0,69.65
2022,Female,708.0,69.683
2022,Female,716.0,69.733
2022,Female,716.0,69.733
2022,Female,716.0,69.733
2022,Female,730.0,69.833
2022,Female,732.0,69.85
2022,Female,739.0,69.9
2022,Female,751.0,70.017
2022,Female,761.0,70.117
2022,Female,763.0,70.133
2022,Female,769.0,70.167
2022,Female,777.0,70.283
2022,Female,777.0,70.283
2022,Female,782.0,70.317
2022,Female,791.0,70.433
2022,Female,792.0,70.45
2022,Female,795.0,70.467
2022,Female,795.0,70.467
2022,Female,804.0,70.517
2022,Female,810.0,70.567
2022,Female,812.0,70.583
2022,Female,815.0,70.617
2022,Female,819.0,70.633
2022,Female,822.0,70.65
2022,Female,825.0,70.7
2022,Female,838.0,70.8
2022,Female,840.0,70.833
2022,Female,843.0,70.85
2022,Female,844.0,70.883
2022,Female,854.0,70.967
2022,Female,857.0,71.017
2022,Female,862.0,71.067
2022,Female,862.0,71.067
2022,Female,866.0,71.083
2022,Female,869.0,71.1
2022,Female,877.0,71.2
2022,Female,877.0,71.2
2022,Female,884.0,71.267
2022,Female,886.0,71.283
2022,Female,890.0,71.317
2022,Female,893.0,71.333
2022,Female,894.0,71.35
2022,Female,905.0,71.433
2022,Female,905.0,71.433
2022,Female,909.0,71.467
2022,Female,916.0,71.517
2022,Female,916.0,71.517
2022,Female,921.0,71.55
2022,Female,923.0,71.567
2022,Female,926.0,71.6
2022,Female,932.0,71.65
2022,Female,932.0,71.65
2022,Female,939.0,71.7
2022,Female,939.0,71.7
2022,Female,947.0,71.75
2022,Female,953.0,71.783
2022,Female,960.0,71.85
2022,Female,963.0,71.883
2022,Female,967.0,71.917
2022,Female,968.0,71.933
2022,Female,970.0,71.95
2022,Female,972.0,71.967
2022,Female,977.0,72.0
2022,Female,977.0,72.0
2022,Female,984.0,72.117
2022,Female,987.0,72.15
2022,Female,987.0,72.15
2022,Female,998.0,72.2
2022,Female,1003.0,72.25
2022,Female,1008.0,72.267
2022,Female,1008.0,72.267
2022,Female,1013.0,72.3
2022,Female,1016.0,72.367
2022,Female,1019.0,72.383
2022,Female,1025.0,72.417
2022,Female,1025.0,72.417
2022,Female,1039.0,72.5
2022,Female,1041.0,72.517
2022,Female,1047.0,72.617
2022,Female,1048.0,72.633
2022,Female,1050.0,72.65
2022,Female,1056.0,72.7
2022,Female,1057.0,72.717
2022,Female,1058.0,72.733
2022,Female,1058.0,72.733
2022,Female,1065.0,72.817
2022,Female,1066.0,72.833
2022,Female,1070.0,72.867
2022,Female,1070.0,72.867
2022,Female,1074.0,72.9
2022,Female,1076.0,72.917
2022,Female,1077.0,72.933
2022,Female,1082.0,72.95
2022,Female,1083.0,72.983
2022,Female,1083.0,72.983
2022,Female,1083.0,72.983
2022,Female,1088.0,73.033
2022,Female,1090.0,73.067
2022,Female,1095.0,73.1
2022,Female,1095.0,73.1
2022,Female,1099.0,73.117
2022,Female,1099.0,73.117
2022,Female,1105.0,73.167
2022,Female,1107.0,73.2
2022,Female,1110.0,73.217
2022,Female,1115.0,73.25
2022,Female,1122.0,73.35
2022,Female,1125.0,73.383
2022,Female,1128.0,73.4
2022,Female,1131.0,73.433
2022,Female,1134.0,73.45
2022,Female,1136.0,73.483
2022,Female,1136.0,73.483
2022,Female,1138.0,73.517
2022,Female,1145.0,73.633
2022,Female,1152.0,73.667
2022,Female,1155.0,73.7
2022,Female,1159.0,73.767
2022,Female,1159.0,73.767
2022,Female,1165.0,73.817
2022,Female,1170.0,73.833
2022,Female,1173.0,73.867
2022,Female,1173.0,73.867
2022,Female,1177.0,73.883
2022,Female,1179.0,73.9
2022,Female,1186.0,73.95
2022,Female,1192.0,73.983
2022,Female,1192.0,73.983
2022,Female,1200.0,74.017
2022,Female,1202.0,74.067
2022,Female,1204.0,74.117
2022,Female,1204.0,74.117
2022,Female,1208.0,74.133
2022,Female,1208.0,74.133
2022,Female,1215.0,74.2
2022,Female,1216.0,74.217
2022,Female,1234.0,74.35
2022,Female,1235.0,74.367
2022,Female,1235.0,74.367
2022,Female,1238.0,74.383
2022,Female,1238.0,74.383
2022,Female,1240.0,74.4
2022,Female,1242.0,74.417
2022,Female,1243.0,74.433
2022,Female,1245.0,74.45
2022,Female,1245.0,74.45
2022,Female,1250.0,74.467
2022,Female,1250.0,74.467
2022,Female,1264.0,74.55
2022,Female,1270.0,74.633
2022,Female,1272.0,74.65
2022,Female,1275.0,74.683
2022,Female,1283.0,74.783
2022,Female,1283.0,74.783
2022,Female,1283.0,74.783
2022,Female,1287.0,74.817
2022,Female,1291.0,74.85
2022,Female,1298.0,74.9
2022,Female,1299.0,74.917
2022,Female,1303.0,74.967
2022,Female,1306.0,74.983
2022,Female,1310.0,75.033
2022,Female,1310.0,75.033
2022,Female,1318.0,75.117
2022,Female,1320.0,75.133
2022,Female,1321.0,75.15
2022,Female,1323.0,75.167
2022,Female,1325.0,75.2
2022,Female,1327.0,75.217
2022,Female,1330.0,75.25
2022,Female,1331.0,75.267
2022,Female,1334.0,75.283
2022,Female,1339.0,75.333
2022,Female,1342.0,75.367
2022,Female,1342.0,75.367
2022,Female,1349.0,75.4
2022,Female,1352.0,75.433
2022,Female,1355.0,75.467
2022,Female,1358.0,75.517
2022,Female,1365.0,75.6
2022,Female,1368.0,75.617
2022,Female,1372.0,75.683
2022,Female,1372.0,75.683
2022,Female,1372.0,75.683
2022,Female,1378.0,75.717
2022,Female,1381.0,75.75
2022,Female,1384.0,75.767
2022,Female,1387.0,75.8
2022,Female,1393.0,75.9
2022,Female,1396.0,75.917
2022,Female,1396.0,75.917
2022,Female,1399.0,75.933
2022,Female,1409.0,76.083
2022,Female,1417.0,76.167
2022,Female,1421.0,76.2
2022,Female,1421.0,76.2
2022,Female,1430.0,76.267
2022,Female,1434.0,76.283
2022,Female,1434.0,76.283
2022,Female,1436.0,76.317
2022,Female,1447.0,76.467
2022,Female,1451.0,76.55
2022,Female,1451.0,76.55
2022,Female,1454.0,76.583
2022,Female,1460.0,76.617
2022,Female,1463.0,76.633
2022,Female,1468.0,76.683
2022,Female,1472.0,76.717
2022,Female,1478.0,76.767
2022,Female,1481.0,76.817
2022,Female,1481.0,76.817
2022,Female,1486.0,76.85
2022,Female,1488.0,76.867
2022,Female,1496.0,76.967
2022,Female,1499.0,77.0
2022,Female,1501.0,77.033
2022,Female,1503.0,77.05
2022,Female,1506.0,77.083
2022,Female,1506.0,77.083
2022,Female,1509.0,77.15
2022,Female,1518.0,77.317
2022,Female,1522.0,77.333
2022,Female,1523.0,77.35
2022,Female,1525.0,77.383
2022,Female,1528.0,77.417
2022,Female,1533.0,77.467
2022,Female,1539.0,77.567
2022,Female,1542.0,77.65
2022,Female,1543.0,77.667
2022,Female,1543.0,77.667
2022,Female,1546.0,77.683
2022,Female,1546.0,77.683
2022,Female,1546.0,77.683
2022,Female,1549.0,77.717
2022,Female,1549.0,77.717
2022,Female,1555.0,77.8
2022,Female,1555.0,77.8
2022,Female,1558.0,77.817
2022,Female,1559.0,77.833
2022,Female,1560.0,77.85
2022,Female,1561.0,77.867
2022,Female,1567.0,77.933
2022,Female,1568.0,77.95
2022,Female,1572.0,78.0
2022,Female,1575.0,78.033
2022,Female,1577.0,78.05
2022,Female,1577.0,78.05
2022,Female,1580.0,78.083
2022,Female,1583.0,78.1
2022,Female,1586.0,78.133
2022,Female,1589.0,78.183
2022,Female,1589.0,78.183
2022,Female,1592.0,78.2
2022,Female,1595.0,78.267
2022,Female,1595.0,78.267
2022,Female,1599.0,78.283
2022,Female,1602.0,78.333
2022,Female,1606.0,78.383
2022,Female,1612.0,78.433
2022,Female,1613.0,78.45
2022,Female,1616.0,78.5
2022,Female,1618.0,78.55
2022,Female,1620.0,78.567
2022,Female,1620.0,78.567
2022,Female,1620.0,78.567
2022,Female,1626.0,78.633
2022,Female,1626.0,78.633
2022,Female,1630.0,78.7
2022,Female,1633.0,78.767
2022,Female,1634.0,78.783
2022,Female,1637.0,78.8
2022,Female,1640.0,78.917
2022,Female,1642.0,78.983
2022,Female,1645.0,79.067
2022,Female,1646.0,79.083
2022,Female,1647.0,79.1
2022,Female,1649.0,79.117
2022,Female,1649.0,79.117
2022,Female,1658.0,79.183
2022,Female,1661.0,79.2
2022,Female,1662.0,79.217
2022,Female,1663.0,79.233
2022,Female,1666.0,79.333
2022,Female,1669.0,79.417
2022,Female,1670.0,79.433
2022,Female,1670.0,79.433
2022,Female,1681.0,79.633
2022,Female,1686.0,79.683
2022,Female,1688.0,79.767
2022,Female,1688.0,79.767
2022,Female,1690.0,79.783
2022,Female,1693.0,79.85
2022,Female,1698.0,79.933
2022,Female,1699.0,80.033
2022,Female,1699.0,80.033
2022,Female,1705.0,80.083
2022,Female,1705.0,80.083
2022,Female,1708.0,80.117
2022,Female,1708.0,80.117
2022,Female,1708.0,80.117
2022,Female,1713.0,80.183
2022,Female,1715.0,80.233
2022,Female,1718.0,80.283
